wavelength,mean_flux,mean_err
2967.0,0.7883478391060033,0.016466151976672904
2968.5,0.7766028268547458,0.0162340792940364
2970.0,0.7706624886960157,0.01600303528945135
2971.5,0.7795999616804489,0.01587674385434723
2973.0,0.8019922476014665,0.015712451590972027
2974.5,0.8005166665438904,0.015774170447685986
2976.0,0.7986071469652611,0.01570047693801965
2977.5,0.7880345008074773,0.01574971938221314
2979.0,0.7987519225971373,0.01692715452004559
2980.5,0.7887560492714157,0.016041199339719935
2982.0,0.7680159574369192,0.016112241273976965
2983.5,0.742787604928778,0.01608492091976841
2985.0,0.750143522449706,0.015840809436274323
2986.5,0.7553449204954269,0.0164459872465737
2988.0,0.7458132931900598,0.016164710897728467
2989.5,0.7519279227948533,0.016144171555420007
2991.0,0.7614964465659826,0.015983931722501975
2992.5,0.7861700547715531,0.016779079556991643
2994.0,0.7674826119274663,0.015968722617142717
2995.5,0.7600869378156655,0.016340453956098743
2997.0,0.7857543924115196,0.016233155891494776
2998.5,0.7631131156197638,0.01660077415157434
3000.0,0.7565258019415091,0.016257468301803392
3001.5,0.7469835575790543,0.015544703321191703
3003.0,0.7436403830173306,0.015870836670910493
3004.5,0.7462532361089863,0.016082206270805692
3006.0,0.752272031728847,0.015617583375136995
3007.5,0.7496713824018372,0.015470639067763215
3009.0,0.7694022577071417,0.01644278275590726
3010.5,0.7737946136052646,0.01576730484668832
3012.0,0.74374662195232,0.015882748583903653
3013.5,0.7756873886364941,0.01584985411657499
3015.0,0.7628838168627673,0.01612904503078366
3016.5,0.7484560449791134,0.04390944755239243
3018.0,0.7494239915436812,0.01551843602186576
3019.5,0.7424351112754828,0.015438646693895833
3021.0,0.7394599614310778,0.015533915295956135
3022.5,0.7576122995405744,0.015699998105944614
3024.0,0.7833789708744079,0.015753193258532878
3025.5,0.7462426177153421,0.01547352039647684
3027.0,0.7595373491924208,0.015296606682706953
3028.5,0.7698148291606496,0.015403858020420678
3030.0,0.7618511401875092,0.016531262909845218
3031.5,0.7456156056405214,0.015306390498911946
3033.0,0.7588001140303977,0.015333140067287816
3034.5,0.7694455547432396,0.015374496522700896
3036.0,0.7782152611815751,0.015563264578508002
3037.5,0.7563303088835698,0.015212636366843129
3039.0,0.7721481954569464,0.015461983479653803
3040.5,0.7589495368869934,0.014913622514840658
3042.0,0.7536520418289314,0.015450407029830294
3043.5,0.763906019890645,0.01568404616050985
3045.0,0.7802055877396659,0.015397598778090169
3046.5,0.7809623371116448,0.01588886419015654
3048.0,0.8004119052196538,0.015590452243280243
3049.5,0.7691426174407429,0.01570709429320609
3051.0,0.7749974583440179,0.015195157774197814
3052.5,0.7796944850637274,0.015396538090342863
3054.0,0.7641401887868554,0.014984489070838687
3055.5,0.7483693431718111,0.014798319204381665
3057.0,0.7508085050982711,0.01490969736241278
3058.5,0.7312545851737684,0.014972032207005425
3060.0,0.7323097350723151,0.014867059571196602
3061.5,0.7392908862298024,0.014650893203795229
3063.0,0.7411693002276806,0.014789422452928443
3064.5,0.7447320356996296,0.014955761819486104
3066.0,0.7357013924095736,0.015117618014024585
3067.5,0.7341207477033002,0.014490152301574142
3069.0,0.7331743872960828,0.014589545431995761
3070.5,0.7477325985416324,0.01489396770054463
3072.0,0.7499129716563132,0.014591160610151109
3073.5,0.758953621754925,0.014581039821100913
3075.0,0.7509078225621617,0.014421716589130338
3076.5,0.7452059406024601,0.014391962045596967
3078.0,0.7485871858439577,0.014731289485383457
3079.5,0.7417402542905954,0.01531154081355222
3081.0,0.7532563811462661,0.01611672291076385
3082.5,0.7292492564598357,0.01451476081913659
3084.0,0.7559400744923658,0.014663344602656144
3085.5,0.7398967960409966,0.014404013976708069
3087.0,0.7432458144201634,0.014472357790976246
3088.5,0.7695118199087957,0.01477053984229497
3090.0,0.7366134165409616,0.014649768977110017
3091.5,0.7122281413351069,0.014101559782826434
3093.0,0.745986963557503,0.014075552292614433
3094.5,0.7299208274700251,0.014163865619087326
3096.0,0.7352552554958934,0.014694176144908488
3097.5,0.7121435559835173,0.014161252798252491
3099.0,0.743644644714796,0.014292706980209397
3100.5,0.7204810466462019,0.014172993265287034
3102.0,0.7372284741990627,0.014468553770630067
3103.5,0.7204503340615929,0.01427324821322978
3105.0,0.7195119626872527,0.013851048972235684
3106.5,0.7292212319868574,0.014146114158416538
3108.0,0.7603275584966888,0.014514026928521669
3109.5,0.7760242346362146,0.014596609581444132
3111.0,0.7762916243356867,0.01448165386377361
3112.5,0.755262197627202,0.01431139959739658
3114.0,0.752439579073084,400.9925940711784
3115.5,0.7625741293733255,810.2690792935007
3117.0,0.754531064255928,0.014235473145991816
3118.5,0.7447600702679665,0.014155756609236984
3120.0,0.7552203050095053,0.0141920498902192
3121.5,0.76855795714408,0.014360090524398102
3123.0,0.7757788131247939,0.014149451114561593
3124.5,0.7604896922115781,0.01469948983363921
3126.0,0.7711897033058641,0.014618361855278202
3127.5,0.7830979997618942,0.014195808424061684
3129.0,0.7886577299527342,0.014175088604635762
3130.5,0.8283426001307186,0.014992858090018471
3132.0,0.8936104356220569,0.014503159228439616
3133.5,0.9150283160534517,0.014171598153562323
3135.0,0.9150549797866863,0.014302923783503271
3136.5,0.8601471016961585,0.014046511363364418
3138.0,0.7922158289695547,0.013850211578358938
3139.5,0.7587989281925381,0.013648761976242305
3141.0,0.7627912001174311,0.013820361243305702
3142.5,0.7450136474758998,0.014836708073468988
3144.0,0.7426066983244061,0.017280498980252648
3145.5,0.7255966116740852,0.013755841322901
3147.0,0.7356399942490612,0.013871495620462937
3148.5,0.7335648382246124,0.013577587166822266
3150.0,0.7370200259462985,0.01374060265282263
3151.5,0.7338547444341188,0.013762188425240063
3153.0,0.7226840636059623,0.01355150073893888
3154.5,0.7272953498131238,0.013684152448549099
3156.0,0.7193769897200523,0.013503263414474758
3157.5,0.7233058259213426,0.013560314059517535
3159.0,0.7000380409096333,0.014126165425663915
3160.5,0.7044522002088298,0.013764207416627063
3162.0,0.6986989775270348,0.013537394699901025
3163.5,0.7107517617149128,0.01407035991038013
3165.0,0.7133454817657667,0.01392839317835552
3166.5,0.7205239271733113,0.013425410660362319
3168.0,0.7217733096302203,0.01336107371570676
3169.5,0.7360257032493089,0.013561330063235542
3171.0,0.760278250079821,0.013950993305290368
3172.5,0.7563106374795812,0.013981002681366398
3174.0,0.7556151238028758,0.013991069935470809
3175.5,0.747898271398046,0.01409315061850381
3177.0,0.7448562667010935,0.013666164383979508
3178.5,0.7354962094026719,0.013666696083209572
3180.0,0.7108042753395747,0.013359138091416234
3181.5,0.7118324082741169,0.013443729406341226
3183.0,0.7144119865299662,0.013781824110506933
3184.5,0.7117300385584673,0.01306815615108198
3186.0,0.7512577018640784,0.014001288370198806
3187.5,0.8121699508184335,0.016895343907280033
3189.0,0.8428352416188304,0.014038559448577577
3190.5,0.7784715033795583,0.013247009072316665
3192.0,0.7445110284382098,0.013315645510291034
3193.5,0.7221296315728394,0.013041782790508601
3195.0,0.7187445308588434,0.013215949666769923
3196.5,0.7470122466051219,0.01332152663247186
3198.0,0.7610942693310838,0.013425392425001348
3199.5,0.765946542292065,0.013309701519186519
3201.0,0.8124088918645089,0.013222982280571893
3202.5,0.8660313481338687,0.01346173581271138
3204.0,0.9134522881743498,0.013588773486136213
3205.5,0.8779108514490603,0.013614980251219934
3207.0,0.7952047962788451,0.013415501229134352
3208.5,0.753772847283617,0.013273203761223991
3210.0,0.7385777948100741,0.013186713784220412
3211.5,0.7202629905664514,0.01309642245987343
3213.0,0.722150099007643,0.012985522623208044
3214.5,0.7173689810101213,0.012947314392258375
3216.0,0.7152593986282622,0.012904324834378903
3217.5,0.720283186792298,0.012840610598638103
3219.0,0.7168335469370571,0.012912313517049
3220.5,0.722629139776593,0.01304302484202752
3222.0,0.7215110222935087,0.013537441761914832
3223.5,0.7176729518988358,0.013838866822835692
3225.0,0.7120078131762758,0.012815555421038977
3226.5,0.7184053443834788,0.012699781983954758
3228.0,0.6964648542759546,0.012536323907672278
3229.5,0.6796080332171012,0.012750724071229052
3231.0,0.685651669205096,0.012803098364100677
3232.5,0.7061231178251234,0.0129087047556656
3234.0,0.7017973690281814,0.01247674363191564
3235.5,0.6864045236748322,0.012311387935688296
3237.0,0.7035388677257226,0.012674669802588908
3238.5,0.7165203673871122,0.01239201658242015
3240.0,0.7046364763446018,0.01261662035589503
3241.5,0.7137949093231746,0.012429784678518945
3243.0,0.7157360743510878,0.013796131142472214
3244.5,0.7308543944254721,0.013152360769049758
3246.0,0.7139204521919704,0.01241649649375485
3247.5,0.7095900574637883,0.012512616383011705
3249.0,0.6917931398251526,821.4020889190522
3250.5,0.6928973498768684,182.54279082614337
3252.0,0.7008094271677209,0.012464817733418468
3253.5,0.711827843804741,0.012459090654837099
3255.0,0.7140397617252817,0.01249667714336551
3256.5,0.7232301935209657,0.012378187998682337
3258.0,0.7415740785922474,0.012634876053730355
3259.5,0.7514033838539835,0.01264982925709668
3261.0,0.7431427091305634,0.01283663006555979
3262.5,0.7377304222554245,0.012728903456675265
3264.0,0.7243607493540434,0.012319244127059753
3265.5,0.7384444356641109,0.012494390852116882
3267.0,0.7175840656178338,0.012347964573553222
3268.5,0.7370339314539923,0.012419280235545971
3270.0,0.722674181783008,0.012313608480966867
3271.5,0.740289371507592,0.012952754035249477
3273.0,0.7176903684257732,0.012186966450992792
3274.5,0.7156530242002366,0.012187143566812888
3276.0,0.7207421371545182,0.012645860346756289
3277.5,0.7309884430679181,0.012525909364133364
3279.0,0.7075449698137617,0.012002519114324501
3280.5,0.7133956656849412,0.012538552903654509
3282.0,0.7170605124782848,0.012679290362688122
3283.5,0.7092727822551026,0.012311278696781659
3285.0,0.7290372038852859,0.012346223085438122
3286.5,0.7260428773528863,0.012310151668447608
3288.0,0.7145033186783197,0.012172412345618803
3289.5,0.7177787371513383,0.012063543637263252
3291.0,0.7518554962201734,0.012366149703620852
3292.5,0.7555843118026491,0.012454420039440556
3294.0,0.7468973155763184,0.012106800477415585
3295.5,0.7515643796124453,0.012264615992583928
3297.0,0.7512682710141595,0.012307973994252762
3298.5,0.7369892367728085,0.012090858337676815
3300.0,0.7558443773250249,0.012032467190293305
3301.5,0.7447794896407676,0.012217171591497924
3303.0,0.7318145617422627,0.012149222847400542
3304.5,0.7343062796663257,0.012021630382524962
3306.0,0.7285018599971015,0.01212728342607067
3307.5,0.7265012111381289,0.012340697587411261
3309.0,0.7359158091131135,0.01308516900635196
3310.5,0.7422207183756991,0.012650270477067587
3312.0,0.7495023715073,0.012084180986892762
3313.5,0.7587647476301015,0.012079135606017923
3315.0,0.7503207439738783,0.012683072631485319
3316.5,0.7327363580554518,0.012253705359363978
3318.0,0.73194813781304,0.011948615965208952
3319.5,0.7415704889776324,0.011942582761433873
3321.0,0.733258169779857,0.01200589952266263
3322.5,0.7496945177137209,0.011932291627706799
3324.0,0.7225815962449946,0.011817835189418294
3325.5,0.7298075197464234,0.012891352033197703
3327.0,0.7343225129105796,0.01264151016255249
3328.5,0.7330437411183216,0.011932617006444858
3330.0,0.7236158097769001,0.011925445711265373
3331.5,0.7502944749472625,0.011895946026581453
3333.0,0.7335438418653258,0.0116240313753963
3334.5,0.7437541126694848,0.011769797796796592
3336.0,0.7471464539988364,0.012223611054488954
3337.5,0.753789069244945,0.012293180089294368
3339.0,0.784460557307422,0.011822678874977592
3340.5,0.8133167084652432,0.011885014811947495
3342.0,0.8522112642569932,0.01179380065417326
3343.5,0.9474016008633538,0.012434452368713269
3345.0,1.078978478446224,0.01217804856668834
3346.5,1.1814061025250158,0.011976247842132753
3348.0,1.084224358498476,0.012463719794360499
3349.5,0.9187995483957347,0.013148532249017098
3351.0,0.8290893391309072,0.012641808274099829
3352.5,0.7744745684281162,0.011775461442817351
3354.0,0.7611441477187064,0.011814491641444911
3355.5,0.7473712072340305,0.011759050843505824
3357.0,0.7408342134351286,0.011629029790448627
3358.5,0.717499405731594,0.011449143703927253
3360.0,0.6981306643230324,0.011524278357649076
3361.5,0.6846896346529044,0.011449610020718363
3363.0,0.6924608983385062,0.01169023736135189
3364.5,0.6993667707577851,0.011370434884444138
3366.0,0.7102182198907596,0.011539866894246468
3367.5,0.6917268191592248,0.011420305600603328
3369.0,0.6812805796698139,0.011171167123788753
3370.5,0.7008501737776254,0.011334288045171854
3372.0,0.6877849375372045,0.011334451288125142
3373.5,0.6859725495005392,0.011375512313101712
3375.0,0.7096076001692838,0.011558636866612989
3376.5,0.7143508644656643,0.01132311641229544
3378.0,0.6997989712519728,0.011541373342457435
3379.5,0.7025270602911531,0.012195679905188677
3381.0,0.6972757125252277,0.01123898126112994
3382.5,0.6904255759940177,0.011239405548196626
3384.0,0.7030027934179904,0.011437994532040618
3385.5,0.7106047222019972,0.011732463625521727
3387.0,0.717385875832647,0.011412825038678605
3388.5,0.7175926314280634,0.011337909318190634
3390.0,0.7224095718828272,0.011731836503086924
3391.5,0.7072135242843495,0.011478259936351836
3393.0,0.7021884522891713,0.011956062465518816
3394.5,0.7034267917522008,0.013515423797961725
3396.0,0.7148174085605374,0.012017333221360064
3397.5,0.7140961095934827,0.011592163584521626
3399.0,0.729798195113055,0.011170974721830866
3400.5,0.7411322856432294,0.011215986524123143
3402.0,0.7449832154293282,0.011589508356162537
3403.5,0.7386485564183675,0.011645998890896616
3405.0,0.7389159415046311,0.0111323589673252
3406.5,0.7423182466680426,0.011429779028676765
3408.0,0.7248233854725121,0.011383866244684782
3409.5,0.7306044502245164,0.01116853907435982
3411.0,0.7379642712872829,0.011446070848617767
3412.5,0.7530369852279075,0.011678341160937892
3414.0,0.7483700999911593,0.011458443655340758
3415.5,0.7641704462736569,0.011330394494754408
3417.0,0.8134208383352015,0.013702216425656867
3418.5,0.8436791024234636,0.01249135562478147
3420.0,0.9097736578715299,0.011650493444118394
3421.5,1.007740313288826,0.011633015524711833
3423.0,1.1933537210475322,0.012225634731871054
3424.5,1.5291529968703723,0.012705126634996606
3426.0,1.9496601494874108,0.012414402722277146
3427.5,1.97782329393332,0.013422996427625481
3429.0,1.5484765394806659,0.012431430650545944
3430.5,1.1355658210901602,0.011492610210917673
3432.0,0.9586949472695052,0.01130980576485528
3433.5,0.8513275252234591,0.011692365556617073
3435.0,0.8000408032870258,0.011477458178595983
3436.5,0.7721392301907295,0.011438653214399444
3438.0,0.7511954628711096,0.011095580431224628
3439.5,0.7318235657969614,0.011237078876829227
3441.0,0.7211238110336186,0.011805917924763147
3442.5,0.7141752344952511,0.011523495724805061
3444.0,0.7328594776415251,0.018648192839311215
3445.5,0.748373737495833,0.013389441168347734
3447.0,0.7349644044015983,0.012202050222019888
3448.5,0.7501453329373894,0.011443246698658491
3450.0,0.7314355991003295,0.01106564704565785
3451.5,0.7300611598001782,0.010948303728854454
3453.0,0.7266888713681808,0.011022373017047194
3454.5,0.7109428588907143,0.011201452046745082
3456.0,0.716714832893864,0.011493518230459692
3457.5,0.7242154221930521,0.011158976715360173
3459.0,0.6950177083884316,0.011284391328060807
3460.5,0.6869874760873826,0.010703043426003474
3462.0,0.6840842103452056,0.011130557545170167
3463.5,0.7058933634293567,0.011582600374617466
3465.0,0.6924228038049919,0.01097445131984446
3466.5,0.6994954867238341,0.01101603898696626
3468.0,0.7145047050895956,0.011063098663945696
3469.5,0.7102856292112137,0.010797480973622983
3471.0,0.7096188336413832,0.010765046294224851
3472.5,0.6908446039236714,0.011825737138191727
3474.0,0.6961872268559056,0.014397959865856859
3475.5,0.6873700272922457,0.01423524705999114
3477.0,0.6779502226826071,0.011317488702444893
3478.5,0.6794794267106874,0.012132616572912498
3480.0,0.706015850184166,0.01107721810470723
3481.5,0.6913067299079462,0.011006211308768155
3483.0,0.6917838959549173,0.011020225378595648
3484.5,0.696896990516168,0.011210100123613613
3486.0,0.7075222326857755,0.010903950723397279
3487.5,0.712384737179497,0.011295479314319318
3489.0,0.6998912457557722,0.011802528271715775
3490.5,0.6946147746470557,0.010879112336915166
3492.0,0.6848232758155076,0.011158391891923622
3493.5,0.6803340210222777,0.010727411138801511
3495.0,0.688320965870462,0.013314060262046928
3496.5,0.6742695291382445,0.010697053934452258
3498.0,0.6887482211954155,0.01091933103935865
3499.5,0.6991523576671331,0.010880438013188639
3501.0,0.7039010035989899,0.011089693141841321
3502.5,0.7193222022420539,0.011073342153036915
3504.0,0.7130357416813073,0.010544938532305212
3505.5,0.7291092784287733,0.011012292562305603
3507.0,0.7017124322431716,0.011900171013721273
3508.5,0.6990198914301492,0.011351604907709839
3510.0,0.7092981806320356,0.010961154753013874
3511.5,0.6891957425162268,0.010945946874728532
3513.0,0.6982238615400826,0.010609458601956763
3514.5,0.6845625625567048,0.01094936555433696
3516.0,0.6966890312209767,0.01158628543409739
3517.5,0.7082508863893394,0.011890311972140574
3519.0,0.713422145783657,0.010684781871500956
3520.5,0.6948170310351577,0.010830581143077089
3522.0,0.6876206084794956,0.010854990645637282
3523.5,0.6713012678269428,0.010642261062241372
3525.0,0.6742860146526526,0.010718770279879254
3526.5,0.6642195559951107,0.012575350276945844
3528.0,0.6833271199631162,0.011105512022045337
3529.5,0.6935941867482542,0.011085205705588835
3531.0,0.6877727846326268,0.011044302978215303
3532.5,0.694236928925017,0.010529885343207422
3534.0,0.7029746875319176,0.010503246339007632
3535.5,0.7053479871735056,0.011954758137492874
3537.0,0.7148095569110337,0.011587043823720857
3538.5,0.7125093297714218,0.01095166487863053
3540.0,0.7165676178585113,0.011639150389020891
3541.5,0.7206948779204364,0.010864377040023491
3543.0,0.7113865958396353,0.011452749656324169
3544.5,0.7319837819137892,0.010708495035753914
3546.0,0.7037416008974745,0.011020278487596718
3547.5,0.6999579698470249,0.010890091745594783
3549.0,0.7100289973448152,0.011227424601975972
3550.5,0.7184705395782557,0.012058479311583416
3552.0,0.7047197716879993,0.01140962632125584
3553.5,0.6949815260059802,0.010699077356037994
3555.0,0.6926453646355578,0.010697429416033825
3556.5,0.7031093867629625,0.011159490388245305
3558.0,0.7026887904588042,0.011301598385692014
3559.5,0.7111851751297884,0.012587446211626866
3561.0,0.7224121277497294,0.010854481354504456
3562.5,0.691051304592636,0.01088604312508945
3564.0,0.6868858396444583,0.010722883886081091
3565.5,0.6889190933244185,0.01094650672330503
3567.0,0.6736042660577651,0.010831344384923548
3568.5,0.6687685981263528,0.011152123730686993
3570.0,0.6798838001992812,0.011671566358108324
3571.5,0.6704220529615357,0.011825851832777342
3573.0,0.6816568283225265,0.011323548973504436
3574.5,0.6939815372726943,0.011497439683572091
3576.0,0.6876882428055371,0.010869572162607683
3577.5,0.6862495314163001,0.010502058910940073
3579.0,0.6753170330367284,0.010597524032482713
3580.5,0.6653506157681404,0.011253142735734922
3582.0,0.6906855996408839,0.011090805682230302
3583.5,0.6699142582183655,0.01146495124558639
3585.0,0.6866882554785053,0.011851476439487224
3586.5,0.6922200406708787,0.011558716872839924
3588.0,0.692263337654821,0.010811164216470093
3589.5,0.6961250708084993,0.010997767439144287
3591.0,0.7110659622515785,0.01098119499258468
3592.5,0.7169384116527061,0.011266930196083201
3594.0,0.7014572738406951,0.01394160869956183
3595.5,0.7093410426957686,0.013034208472482772
3597.0,0.7141337453121968,0.010947696905051
3598.5,0.7276329714475261,0.0106942961497307
3600.0,0.7220298831851952,0.011937929627286162
3601.5,0.7228005659462464,0.012653638131166644
3603.0,0.7070505858619723,0.01107664800083522
3604.5,0.7164133046675186,0.011885135154298001
3606.0,0.6783370899830847,0.011043857346383152
3607.5,0.6912307061814639,0.01110932992899213
3609.0,0.681451023779915,0.010881828560402443
3610.5,0.6946759919317972,0.01151921093302399
3612.0,0.6911133885890159,0.010929929041634224
3613.5,0.6883313120127909,0.010994849461440595
3615.0,0.6995966094463986,0.011173153931499084
3616.5,0.6881588760713826,0.010307864115953354
3618.0,0.6855244868018031,0.013891078878450007
3619.5,0.675163722082166,0.011151398928398056
3621.0,0.6925756899871441,0.01387152907394246
3622.5,0.6996595035275838,0.011599489737292292
3624.0,0.7096718873123896,0.010208652640435177
3625.5,0.712579889673381,0.010933664810540557
3627.0,0.7363423537231056,0.012979426131136918
3628.5,0.7238008325786326,0.010531505822713543
3630.0,0.7072798520554131,0.010714310345419364
3631.5,0.691360655816673,0.011054431954608701
3633.0,0.7045391734995701,0.012159003482775965
3634.5,0.7023221780059957,0.011858247095118853
3636.0,0.7016913512124414,0.013141164881280072
3637.5,0.6986931737143137,0.010575015487099796
3639.0,0.7237684432298596,0.010735345363056769
3640.5,0.7281687349631716,0.01150812985417266
3642.0,0.7279198466038275,0.011827316822186533
3643.5,0.712038318061371,0.010336931504588923
3645.0,0.6893025987021753,0.010609404243349671
3646.5,0.7008227730514878,0.011229490640615496
3648.0,0.6797899614015109,0.011594531654822918
3649.5,0.6701318500970461,0.010673327735095594
3651.0,0.6868210111092528,0.010336136018174201
3652.5,0.7096518137584645,0.010669884787339838
3654.0,0.6954330046864383,0.010843922459202607
3655.5,0.7124145375980981,0.01089396905658976
3657.0,0.7239900494146104,0.012909422144972907
3658.5,0.7169566817010339,0.010639406821597109
3660.0,0.716289274437645,0.010348272854699659
3661.5,0.7133279076889165,0.012386153315015457
3663.0,0.7150865330694784,0.010625206338692064
3664.5,0.7109173401143464,734.3219205327624
3666.0,0.70777783835887,831.0446787482291
3667.5,0.7076177062176272,950.4200221551238
3669.0,0.6928524773799989,0.010377509665915545
3670.5,0.7057635518068259,0.010806547822567803
3672.0,0.7052613094059712,1000.3525338836416
3673.5,0.6996102503252273,1128.571988935165
3675.0,0.6897003868476392,1000.7770342271709
3676.5,0.7005056239590156,1154.198125377545
3678.0,0.6817862970522978,934.1602580521301
3679.5,0.6727466726263224,303.89541682211825
3681.0,0.6762978252728847,275.26654005637334
3682.5,0.6639457465357367,435.0975233118249
3684.0,0.6672349309900412,0.010109057205232194
3685.5,0.6717889191929973,0.010316285328162837
3687.0,0.6744685992119692,0.012226778844765262
3688.5,0.6821161674183871,0.010635952210946497
3690.0,0.6615930672644186,0.010247983514369912
3691.5,0.6877693884938287,0.011100524031124678
3693.0,0.7140311413715886,0.010978346538686684
3694.5,0.687756367184741,0.010310513646964364
3696.0,0.6875232988483545,0.010718583652032753
3697.5,0.711641202273412,0.011731696488177745
3699.0,0.7200556505739132,0.01102863763940107
3700.5,0.727923915550883,0.012115035563935762
3702.0,0.706601998239196,0.010579904410415147
3703.5,0.7122096338289028,0.011888238922832329
3705.0,0.7139604269883721,0.012103632965481507
3706.5,0.6968035786051575,0.014267433629940048
3708.0,0.6822096774137276,0.009976662119483747
3709.5,0.6935148006304421,0.010129081971474255
3711.0,0.7445082406984246,0.010530073609534542
3712.5,0.805715354295504,0.011785449281774198
3714.0,0.8408705098667885,0.011775253819287365
3715.5,0.8968657434874301,0.011185947766345801
3717.0,0.9676133075237155,0.011176774339512377
3718.5,1.072134706499797,0.012350640309262905
3720.0,1.2337926127513092,0.012045691191656913
3721.5,1.5644571191759395,0.015331420377185047
3723.0,2.161328435531195,0.011891745398143038
3724.5,3.2082419990517765,0.015404850948881582
3726.0,5.039380418656681,0.014339733408549682
3727.5,6.604591397167938,0.013705428760659565
3729.0,6.782910492396067,0.014253536036869284
3730.5,5.772103742655447,0.014653780798247175
3732.0,3.3587686194244593,0.012701522336663638
3733.5,1.977641128599883,0.011659165940828246
3735.0,1.3584931842988368,0.011895021087560258
3736.5,1.0370464113208748,0.01122276432711192
3738.0,0.8867783053649522,0.01131633381156289
3739.5,0.8347637645494037,0.011453136396147257
3741.0,0.7952824427670032,0.012286840656156728
3742.5,0.761298155233482,0.011574884025156816
3744.0,0.7405407540148954,0.010790969911577764
3745.5,0.6933970628286418,0.010183157433169516
3747.0,0.670469667041793,0.010524444697813959
3748.5,0.6614289567450257,0.010594829589685766
3750.0,0.6913280537791127,0.01540651803420899
3751.5,0.7351156297658141,0.012153162716653055
3753.0,0.7260455676874081,0.010888075616462765
3754.5,0.7353639031633791,0.010186104567248298
3756.0,0.7689497353789746,0.010727997797906359
3757.5,0.7939490381532585,0.012186644141464333
3759.0,0.7795368141114564,0.010516115971241018
3760.5,0.7878768513326264,0.010629250727167304
3762.0,0.7612138901015553,0.009904779059109487
3763.5,0.7745036846839864,0.01170703459315918
3765.0,0.7499524521007735,0.012241174554907723
3766.5,0.7160713673621633,0.011008443123989922
3768.0,0.7139422683286281,0.07428004456906415
3769.5,0.7033742862158924,0.027559741001108876
3771.0,0.755120648954545,0.011516949645932141
3772.5,0.7718285347224427,0.011354973518325363
3774.0,0.7204590020159976,0.01048138588794211
3775.5,0.7320698599530514,0.011738521809669732
3777.0,0.7394478595389264,0.01100075283412786
3778.5,0.7648839376763648,0.014143624199927684
3780.0,0.8039861550482085,0.013847571347370004
3781.5,0.7993550388852593,0.01334325228186167
3783.0,0.7988226438748585,0.011565368421209397
3784.5,0.7941865420062932,0.010185351472905965
3786.0,0.7819435625364595,0.010351187564480255
3787.5,0.7578239751451534,0.010502595165582959
3789.0,0.7480727909909598,0.011664811918390834
3790.5,0.7415334652959215,0.010913076883154585
3792.0,0.7329685840843904,0.011281885291874846
3793.5,0.7279392582311611,0.012251857697781874
3795.0,0.7127296142870989,0.01284581515523059
3796.5,0.7076875834485313,0.011721013051959758
3798.0,0.7424094274195693,0.010111174458457977
3799.5,0.7745053697757359,0.010403550846164998
3801.0,0.7218300801224509,0.01435948149912751
3802.5,0.7197456769764174,0.01123808432146929
3804.0,0.7382774728405629,0.014987268566009493
3805.5,0.7499660459292522,0.014958073817147682
3807.0,0.733470078712443,0.010465720608853167
3808.5,0.7611844847681752,0.011097072007456937
3810.0,0.777429804920119,0.01066973640344584
3811.5,0.7886428068973573,0.011308526136108598
3813.0,0.7730193817107417,0.01408867054821449
3814.5,0.7653357374792683,0.010996933002112741
3816.0,0.761345500558912,0.011256171924990316
3817.5,0.7530282172026902,0.011328861837507328
3819.0,0.7548337217355618,0.011805206466142613
3820.5,0.7489440193803748,0.010854306500234506
3822.0,0.7321341283872709,0.012467837301129965
3823.5,0.7241133453770493,0.01265284181391765
3825.0,0.7086971177803362,0.011201009560859437
3826.5,0.7046069633347651,0.011365030646885153
3828.0,0.6730909608840131,0.01010591830816432
3829.5,0.6582183514717482,0.011015322246669075
3831.0,0.6615551913606582,0.013800414721910749
3832.5,0.6625676893395589,0.010991057901708148
3834.0,0.685279939741724,0.017019058850757062
3835.5,0.7556373541384521,0.011060011145150287
3837.0,0.7763880262836953,0.01286391438265392
3838.5,0.6915365077193129,0.012330133628899813
3840.0,0.6748390989762747,0.011732047463965011
3841.5,0.6796501871575638,0.010740353970922727
3843.0,0.7096152558558471,0.010948312304704477
3844.5,0.7259747715728209,0.011362043939267137
3846.0,0.7585559034296564,0.018720660284027454
3847.5,0.7713794771287359,0.011947933417081905
3849.0,0.776815971571438,0.013729620650208333
3850.5,0.7773828510080776,0.010874980617444035
3852.0,0.7893408198243546,0.010534845017505783
3853.5,0.8068596175356935,209.74775565325692
3855.0,0.8253497509421462,559.4786958926533
3856.5,0.8338432855597715,0.011213111117195524
3858.0,0.860056521259062,0.010404912220778682
3859.5,0.8994181313487332,0.01826118494186492
3861.0,0.959683952166067,0.013343786211399327
3862.5,1.0552550964975815,0.01396313770351609
3864.0,1.2125481262520852,0.013452008763260068
3865.5,1.4412989607410738,0.012396675164099567
3867.0,1.928626450410267,0.011859247000871655
3868.5,2.7538780413513417,0.012581728728708254
3870.0,3.32224870597881,0.012076408174882017
3871.5,2.4527756370051237,0.013418591165864623
3873.0,1.678042256560058,0.014085017366866605
3874.5,1.2647780620616274,0.012200422833909545
3876.0,1.0568049194615168,0.01160078009947365
3877.5,0.9520972829548136,0.011375698632686134
3879.0,0.8768677247814927,0.010397201470970608
3880.5,0.8436324395365252,0.012392592748581545
3882.0,0.8127830984805987,0.011400325496482884
3883.5,0.7824438010964332,0.010734301135894823
